Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
BernieSanders,1327680622442270720,2020-11-14 18:31:42,"The refusal of Republican leaders to acknowledge the results of the presidential election is not just an attack on Biden. It is an attack on American democracy, and shows the degree to which the Republican party is moving toward authoritarianism.",
BernieSanders,1327674593432178688,2020-11-14 18:07:44,"We are making progress in reforming a broken and racist criminal justice system. New prosecutors across the country are being elected who want to end the ""war on drugs."" Instead of throwing more people in jail, they want to address the causes of crime.  
https://t.co/suy9xnw0U8",
BernieSanders,1327430757585989632,2020-11-14 01:58:49,"Narcissist in Chief. While the pandemic rages across the country, Trump spends his day plotting how he can overturn the election results. Fortunately, we will soon have a president who believes in science and who is prepared to serve the American people, not himself.",
BernieSanders,1327380334904741888,2020-11-13 22:38:28,The business model of Wells Fargo &amp; its disgraced former CEO John Stumpf is fraud. The $2.5 million fine he paid for scamming customers will allow him to walk away with over $200 million. Unacceptable. We must make sure that no bank is too big to fail &amp; no CEO is too big to jail.,
BernieSanders,1327294977437818885,2020-11-13 16:59:17,"Americans killed in World War I: Over 116,000

Americans killed in Vietnam War: Over 58,000

Americans killed in Korean War: Over 36,000

Americans killed by the coronavirus: Over 242,000

The COVID-19 pandemic is a humanitarian disaster. Please wear a mask.",
BernieSanders,1327055929599283203,2020-11-13 01:09:23,"The pandemic is surging, and tens of millions of Americans are facing economic devastation. The Senate needs to pass a real stimulus package NOW that provides $2,000 a month to the working class, $600 a week to the unemployed and expands Medicare to all.",
BernieSanders,1327014003483226113,2020-11-12 22:22:47,"Instead of fighting to defeat the COVID-19 pandemic that has killed over 242,000 Americans, the Trump administration is spending its final days in office fighting a bogus voter ""fraud"" problem that does not exist. Pathetic. The Biden-Harris Administration cannot come soon enough.",
BernieSanders,1326969705949786112,2020-11-12 19:26:46,"No, Secretary Pompeo. There won't be a transition to a second Trump term. The race has been called. Joe Biden will be our next president. How can you lecture other governments to respect democracy and the will of their people when you don’t have the decency to do so yourself? https://t.co/dtQoZN4WIx",
BernieSanders,1326935586989543429,2020-11-12 17:11:11,"112 co-sponsors of Medicare for All were on the ballot in November. All 112 won.

98 co-sponsors of the Green New Deal were on the ballot. Only one lost.

Our proposals are not just good policy. They are good politics. https://t.co/nkX0dpNH4Z",
BernieSanders,1326900150439178240,2020-11-12 14:50:23,"The American people want a government that works for all, not just the few. That’s the right thing to do, that’s the moral thing to do and, for the Democratic Party, that is the way to win elections.
https://t.co/Kr7pAvUa31",
BernieSanders,1326688077310472198,2020-11-12 00:47:40,What Trump is doing right now is delegitimizing our electoral process and American democracy. https://t.co/RRbfoAcJSn,
BernieSanders,1326568022530777089,2020-11-11 16:50:37,"Today is a day to honor the extraordinary sacrifice and bravery of our veterans and their families, and make certain they get all the benefits they need and were promised. And we must continue striving for a world of peace, not war. #VeteransDay",
BernieSanders,1326325045409542154,2020-11-11 00:45:07,"Defeating Trump and electing Joe Biden was a beginning.

Now the progressive movement is going to rally the American people around an agenda that works for working people. https://t.co/Xxz79xQFfg",
BernieSanders,1326269141712572416,2020-11-10 21:02:58,"When we talk about the destructiveness of this terrible COVID-19 pandemic we must not ignore what it has done to mental health.

Depression: up.
Anxiety: up.
Suicidal ideation: up.

At the federal, state and local levels we must address the mental health crisis impacting America.",
BernieSanders,1326249241694625793,2020-11-10 19:43:54,"If we ended Citizens United...

If we stopped billionaires from buying politicians...

If we moved to the public funding of elections...

If we abolished the electoral college...

The political reality of America would be fundamentally different for the better. Let's get it done.",
BernieSanders,1326230524642414592,2020-11-10 18:29:31,"112 co-sponsors of Medicare for All were on the ballot. All of them won.

98 co-sponsors of the Green New Deal were on the ballot. Only 1 lost. 

Supporting Medicare for All and the Green New Deal is not just good public policy.  

It is also good politics.",
BernieSanders,1325892469356113921,2020-11-09 20:06:13,"47% of workers in Georgia make less than $15 an hour and 71% of voters in Georgia support increasing the federal minimum wage.

If Democrats take back the Senate, we will increase the minimum wage from a starvation wage of $7.25 an hour to a living wage of at least $15 an hour.",
BernieSanders,1325876057212416000,2020-11-09 19:01:00,"Every year, 68,000 Americans die because they can't afford to go to a doctor on time – almost 200 people a day. Health care is a human right. Lack of health care is a death sentence. We must guarantee health care to everyone through a Medicare for All, single-payer program.",
BernieSanders,1325851429593116673,2020-11-09 17:23:08,"With the coronavirus pandemic surging, it's refreshing to see new leadership coming into power who actually believe in science. Joe Biden and Kamala Harris understand that our first order of business must be to defeat this deadly virus. Let's get it done!",
BernieSanders,1325552771467251712,2020-11-08 21:36:22,"Joe Biden will win the popular vote by over 4 million votes. The Democratic nominee for president has now won the popular vote in 7 out of the last 8 elections. One person, one vote. Democracy must rule.

Yes. We should abolish the electoral college.",
BernieSanders,1325540822700470273,2020-11-08 20:48:54,"Florida passed a $15 minimum wage

Montana, South Dakota, Arizona &amp; New Jersey legalized marijuana

Colorado passed 12 weeks of paid family leave

Arizona increased taxes on the rich to fund education

All over America, voters approved a progressive agenda. Now, Congress must act",
BernieSanders,1325221098003304453,2020-11-07 23:38:25,"Today is a day of celebration. We have accomplished something that our children, grandchildren and future generations will look back upon and say to us, “Thank you.” https://t.co/Scll1d7kql",
BernieSanders,1325199145792114689,2020-11-07 22:11:12,"This election was about whether or not we remain a country that believes in the Constitution, that believes in the rule of law and that believes in democracy. 

And thank God, democracy won out. https://t.co/c5qbS3wess",
BernieSanders,1325149140309913600,2020-11-07 18:52:29,"Congratulations to Joe Biden and Kamala Harris for their historic win. In this incredibly difficult moment in American history, I wish them the best as they attempt to bring our nation together around an agenda of economic, social, racial and environmental justice.",
BernieSanders,1325129014189584384,2020-11-07 17:32:31,"I want to congratulate all those who worked so hard to make this historic day possible. Now, through our continued grassroots organizing, let us create a government that works for ALL and not the few. Let us create a nation built on justice, not greed and bigotry.",
BernieSanders,1324938782437732352,2020-11-07 04:56:36,"Tonight, as we celebrate Joe Biden’s apparent election victory, we understand that our struggle is not over. It has just begun. https://t.co/8cnSnojXmm",
BernieSanders,1324806444768763911,2020-11-06 20:10:44,"The youth of this country are leading the fight for economic, social, racial and environmental justice. And they made all the difference in this election by voting in huge numbers. Yes. When we stand together we can create a nation based on justice, not greed and bigotry.",
